event_id,event_timestamp,event_type,user_id,driver_id,ride_id,start_location_lat,start_location_lon,end_location_lat,end_location_lon,fare_amount,distance_km,duration_min,payment_method,promo_code_used,device_info,ip_address
ae8bd867-68f0-4026-98f9-a23bdf0dd2fd,2025-10-27T09:51:52.349226,ride_completed,user_86,fake_driver_ad7d,ride_2815d4ff,35.75199066082509,51.403841881027134,35.75016956923558,51.40425277395233,25329.633471910478,1.2267985324072808,5.829683931772737,cash,,android_11,192.168.1.63
3512f64a-7861-4be7-968a-560223acca1b,2025-10-27T09:53:52.349226,ride_completed,fake_user_16,driver_186,ride_d8fb2fb1,35.72311114687131,51.41690321348422,35.73447206737921,51.423929437072296,73776.99529260006,4.702179360316666,18.01789788872807,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.200
8457a84b-e6a5-4461-95d4-b3aec6510ebd,2025-10-27T09:58:52.349226,ride_completed,user_16,fake_driver_ad7d,ride_0e18e50f,35.747337554455946,51.39956707403589,35.746601757298365,51.39989104165098,26432.376837415533,1.045950692699554,3.667188441564676,cash,,android_11,192.168.1.175
c8f46eb2-4c89-4881-b85a-7fc2b3ddb658,2025-10-27T09:58:52.349226,ride_completed,fake_user_15,driver_154,ride_370d1400,35.71879263078217,51.41193476488782,35.714552698309596,51.43777031461863,80042.81085479505,4.523532445911164,12.833771292647357,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.96
de1ece17-e2f3-4303-a3e2-98fd80e47dd5,2025-10-27T10:03:52.349226,ride_completed,fake_user_0,driver_114,ride_6bb08a0b,35.71629778750502,51.415647413787745,35.73891550026124,51.43057575164531,50042.66453215431,3.237111361092172,18.82931532767801,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.152
fbf178e0-5bfd-4fe6-8ed1-90351f9c8108,2025-10-27T10:05:52.349226,ride_completed,user_81,fake_driver_ad7d,ride_c02791db,35.753670073718524,51.39984884562449,35.75284559895235,51.39987035910327,29410.86298977063,1.2862626227254652,5.305872933881577,cash,,android_11,192.168.1.128
705c876e-f033-4e5b-8305-899545e3c114,2025-10-27T10:08:52.349226,ride_completed,fake_user_14,driver_163,ride_f02784df,35.712755042736774,51.428687851465476,35.721853451123685,51.437565777665554,66027.6687551208,2.4966824949768593,18.24093380253586,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.126
d3c961c1-c4c9-4df3-a2e3-0ca24ea7990c,2025-10-27T10:12:52.349226,ride_completed,user_76,fake_driver_ad7d,ride_ed6f0f7b,35.74704934153974,51.395710825213555,35.74850271750097,51.39461168621394,21193.688575210082,0.7429641225645003,5.105992312509578,cash,,android_11,192.168.1.80
18385fac-0fd5-4026-b7fe-02fb9f6a7a88,2025-10-27T10:13:52.349226,ride_completed,fake_user_8,driver_186,ride_710006d8,35.71310758915323,51.42196673987755,35.732837967861585,51.41710159487089,83250.31650379187,4.8821334958404625,19.868743662480277,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.154
d7cac5f5-1624-4af3-b2a8-a515c0528de8,2025-10-27T10:18:52.349226,ride_completed,fake_user_5,driver_197,ride_061402ee,35.72073301564578,51.43182256853839,35.73058896709705,51.42534560662177,92219.03274093199,2.076182258784911,17.572782393632497,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.211
12e0220a-81b6-429c-9af9-b12699b7686c,2025-10-27T10:19:52.349226,ride_completed,user_71,fake_driver_ad7d,ride_90fa926c,35.74705726106803,51.40425648714639,35.74682225777438,51.40377138629129,22763.70480933268,0.6567714962111791,3.373254232924525,cash,,android_11,192.168.1.219
4d5370cc-1f67-4ce8-ac9b-6bb1cea1ce0c,2025-10-27T10:23:52.349226,ride_completed,fake_user_15,driver_106,ride_35479de6,35.714212454000425,51.40814720367434,35.73150934137732,51.42132571146883,69463.91896929799,4.3843690533465605,16.160541957515342,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.119
c21ddc7c-4839-4acc-9cfd-18e313b0a183,2025-10-27T10:26:52.349226,ride_completed,user_88,fake_driver_ad7d,ride_5a908b9f,35.748166399914254,51.40319166769736,35.747356537086326,51.40383134710347,28185.701481326578,0.9561902180927805,4.617254997558197,cash,,android_11,192.168.1.18
1a4d885e-52b6-4f29-99c5-6157afd9da43,2025-10-27T10:28:52.349226,ride_completed,fake_user_15,driver_103,ride_098d5565,35.70972516616686,51.41623071374653,35.748066068828365,51.40533243392801,61455.663270792225,3.7808618236984097,13.097889765220646,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.110
68c166f7-8cd4-4501-91e6-b8124d4c5008,2025-10-27T10:33:52.349226,ride_completed,fake_user_2,driver_199,ride_de641561,35.72941838701046,51.42913338117897,35.73165502535741,51.40661204276195,93919.65409776915,2.204681314460788,14.77346766806874,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.59
5672ab5c-0351-4817-8e16-f052ad294675,2025-10-27T10:33:52.349226,ride_completed,user_27,fake_driver_ad7d,ride_2de3ee01,35.75250901524747,51.40426922285044,35.75220025594842,51.40400597212584,29817.140215874035,1.0449875981394219,3.477071735581363,cash,,android_11,192.168.1.13
f74540a3-19f2-457c-af9d-eb537ec3fa8c,2025-10-27T10:38:52.349226,ride_completed,fake_user_16,driver_126,ride_9ccf8293,35.72968222003699,51.43608380692192,35.73261730984435,51.425844034401294,75523.77594024164,3.252619082830122,13.960716871563882,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.84
32f385f0-81f9-42d8-be5e-dfcdde67f8d5,2025-10-27T10:40:52.349226,ride_completed,user_84,fake_driver_ad7d,ride_1969501c,35.760165026626176,51.396747021519694,35.759653411918976,51.398386841312906,20386.528765777766,1.1382368799057376,6.237562994087845,cash,,android_11,192.168.1.165
39cb9c91-1d23-4557-9d70-e4c691051944,2025-10-27T10:43:52.349226,ride_completed,fake_user_4,driver_135,ride_2b2b9066,35.72282209405237,51.44145349648943,35.72480721873901,51.42519833073981,77866.88869699638,4.979401326909278,15.041422221536106,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.176
b0fad56c-7e5b-45e3-ae05-1efbe424518e,2025-10-27T10:47:52.349226,ride_completed,user_50,fake_driver_ad7d,ride_487fa713,35.75431454891553,51.40377015981487,35.7560812295513,51.4038002269943,21675.66646332896,1.1399865562359808,6.85931736108788,cash,,android_11,192.168.1.130
a4d5e9d8-2492-4900-985c-21770578db09,2025-10-27T10:48:52.349226,ride_completed,fake_user_14,driver_113,ride_91bc4211,35.717373841303015,51.42922164186943,35.71748163231537,51.432893390701395,51535.43682318704,2.4881877533157266,13.95577464365506,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.124
c93a9b62-6fd9-4e33-bfd8-223b9561eb7a,2025-10-27T10:53:52.349226,ride_completed,fake_user_16,driver_150,ride_facfe5eb,35.728378713488084,51.41292308315775,35.719686411201764,51.443161216872994,98613.09730704635,4.863099723232878,15.940456331786393,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.16
f5e53e35-1e1a-4aec-8356-1d9a50850991,2025-10-27T10:54:52.349226,ride_completed,user_40,fake_driver_ad7d,ride_fec6e82c,35.75301732786855,51.39903280600267,35.75138822503645,51.39923860212583,26545.33883112204,0.9388506770736323,5.994606262688752,cash,,android_11,192.168.1.183
97bbd8c8-db86-48a8-8eaa-4e8824109db2,2025-10-27T10:58:52.349226,ride_completed,fake_user_3,driver_170,ride_308c8d02,35.71902608259262,51.42288981953025,35.74063894112243,51.421952635607006,78112.46946059956,4.733059531788683,10.984531907724218,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.106
489c26e4-0fb2-4f5f-bf65-af09f65fd9a1,2025-10-27T11:01:52.349226,ride_completed,user_77,fake_driver_ad7d,ride_dd9c37c5,35.74543137592884,51.39916993477029,35.74444723349019,51.39851908623588,28300.346926372415,0.7054784836160508,3.859854459192634,cash,,android_11,192.168.1.218
40db6b92-1eb5-4a52-a07d-dabcc94b9f16,2025-10-27T11:03:52.349226,ride_completed,fake_user_15,driver_113,ride_b8817bd1,35.72026441600929,51.41027122081067,35.72192365036359,51.43476382673315,67345.96086717948,3.815248336874866,12.804896286197058,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.125
2e21ea4a-6305-46a8-bf42-49f2224cdaee,2025-10-27T11:08:52.349226,ride_completed,fake_user_11,driver_101,ride_9ad9f787,35.708267676774234,51.435020474254685,35.728525757327986,51.451842431691055,76766.96039001225,2.8633577244158297,17.806879454746074,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.34
53ef0aab-233e-47e3-9f81-9e1c41f2c026,2025-10-27T11:08:52.349226,ride_completed,user_95,fake_driver_ad7d,ride_efa80b33,35.738746476997704,51.395726548405726,35.73884182912068,51.39632737944508,23521.828804761506,1.282810248440258,4.055641104594728,cash,,android_11,192.168.1.148
e782ebb3-b055-4ddf-8b39-1af00beead0c,2025-10-27T11:13:52.349226,ride_completed,fake_user_14,driver_182,ride_3b32a217,35.721874766882344,51.413368042649175,35.73910826188751,51.42270549391974,52065.81041076697,2.9508928707323485,15.024372370852515,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.55
f7b5eccf-7033-4248-a445-837f5148692f,2025-10-27T11:15:52.349226,ride_completed,user_64,fake_driver_ad7d,ride_293183cd,35.74919865954047,51.40331028318107,35.74810346019465,51.40507470086939,27186.708274703997,0.8753600569759961,4.08345623637116,cash,,android_11,192.168.1.84
0e3f26c8-9700-41f4-a629-74c58b75deea,2025-10-27T11:18:52.349226,ride_completed,fake_user_8,driver_104,ride_8c16f649,35.717065123180625,51.43197907229951,35.72663506348449,51.43473880378594,61581.54154306709,4.527523670220651,14.209737440066117,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.247
864c095e-8f69-4488-83ff-3fd837528566,2025-10-27T11:22:52.349226,ride_completed,user_15,fake_driver_ad7d,ride_6533ea14,35.751560003510484,51.405257554773605,35.751095067453775,51.405309884686275,29702.439065592233,0.9393986598132756,6.889984291950885,cash,,android_11,192.168.1.9
bd1d5333-ac6a-4d5f-a199-389c9ae21e5a,2025-10-27T11:23:52.349226,ride_completed,fake_user_2,driver_171,ride_e12d10dc,35.72329379655706,51.40886519475134,35.74082198472149,51.44442367417193,63238.39823770977,2.8687018662016346,11.182080275645362,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.117
9e532151-f1db-4fc7-8edf-ef3d34d4d512,2025-10-27T11:28:52.349226,ride_requested,fake_user_3,driver_141,ride_62c6ea66,35.72786924319272,51.42542327592641,35.75076112236918,51.42964124477979,98046.74208515568,4.375183225766464,18.72410366861537,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.38
2edd3c7e-4625-4b35-9ad5-d02215f056ec,2025-10-27T11:29:52.349226,ride_completed,user_94,fake_driver_ad7d,ride_bb728b34,35.76038708120972,51.40110422872974,35.75954313979908,51.40000311621239,24412.800054493742,1.4393837156357905,3.7276444920787744,cash,,android_11,192.168.1.242
7c57f944-1307-4a65-b2ec-81a5e0b81e4b,2025-10-27T11:33:52.349226,ride_completed,fake_user_6,driver_138,ride_8d4b5a51,35.713149494447954,51.42143229973087,35.72564281996472,51.42519677200879,56708.44945847972,2.752711827730735,13.21362839373708,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.139
e5f507ca-abad-47dd-8d53-bb20658ee5d2,2025-10-27T11:36:52.349226,ride_completed,user_49,fake_driver_ad7d,ride_5f4543d0,35.748787638167975,51.39428746053543,35.748440508407526,51.39426395229802,24961.389801349032,0.5451396665093594,6.021814365766883,cash,,android_11,192.168.1.17
eae881aa-27e1-41e8-9052-852fba25997c,2025-10-27T11:38:52.349226,ride_completed,fake_user_14,driver_177,ride_a1106ed1,35.715479367516664,51.41538007227732,35.73026848722731,51.438727402502124,60510.864376187914,2.9692510986170775,12.264645037112533,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.92
d637d031-0317-4d36-a2e6-75f1e0c341d9,2025-10-27T11:43:52.349226,ride_completed,user_83,fake_driver_ad7d,ride_e965e33d,35.74987682269166,51.40419530675558,35.75100463449872,51.40458137847802,21950.16289100738,1.3111198874015089,4.560026130253602,cash,,android_11,192.168.1.102
6c10b34c-e155-4b57-90bd-ff5a68f1d694,2025-10-27T11:43:52.349226,ride_requested,fake_user_13,driver_167,ride_b46b397e,35.72031842694095,51.41757481208932,35.73763854142505,51.426745287617244,63499.91311720379,4.45373800703571,12.974387215676643,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.223
c1447d59-ff81-4cda-9150-da1390ba332f,2025-10-27T11:48:52.349226,ride_completed,fake_user_8,driver_118,ride_674515b4,35.72951444621457,51.44346546365735,35.72001940410058,51.41985921792318,96816.32084662709,3.0751887054904,18.4346614507823,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.40
30636b43-f434-4d41-a70a-711a3f12c630,2025-10-27T11:50:52.349226,ride_completed,user_49,fake_driver_ad7d,ride_ed90c215,35.75134423720356,51.40534482003541,35.75158029594819,51.40549808366311,26554.034562826295,0.6103564904470847,4.491716442786669,cash,,android_11,192.168.1.119
a01d1f7f-bd30-4533-99fb-2478b59ba0ae,2025-10-27T11:53:52.349226,ride_completed,fake_user_8,driver_195,ride_005e53c9,35.73175119384984,51.410543819086286,35.74342072728706,51.41548313251274,92597.3376561215,4.741374141943706,15.128751934220897,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.61
1d783481-c850-472d-ba29-e3328b5c7429,2025-10-27T11:57:52.349226,ride_completed,user_81,fake_driver_ad7d,ride_d39db32f,35.75040986995149,51.400565338458065,35.75055838290638,51.400808725525586,27666.167498381077,0.5577940618577545,4.708852890602175,cash,,android_11,192.168.1.18
a3675f04-0381-4134-943f-845ddae54f1c,2025-10-27T11:58:52.349226,ride_completed,fake_user_4,driver_163,ride_5e230d5e,35.715522328522574,51.415909650935234,35.74100937751971,51.420288965907126,71484.30765975216,4.735160416643419,13.710944718488946,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.169
2a7ba572-59d0-4090-86a2-12b8cd0079ca,2025-10-27T12:03:52.349226,ride_completed,fake_user_0,driver_169,ride_8197e01e,35.71123111163381,51.41712248103758,35.73359974561893,51.428660882225,57350.12098840914,3.6320411792971075,10.670733913910034,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.114
71a8193c-5aa8-4abe-bfdf-6c3e373b5558,2025-10-27T12:04:52.349226,ride_completed,user_16,fake_driver_ad7d,ride_5717541a,35.7576523409762,51.408457853976714,35.7579386733366,51.40844569138616,29268.81277860963,1.495435930216583,3.0089096240003927,cash,,android_11,192.168.1.41
f473b2f3-2e4e-4ac7-a1dd-3e37feb306f3,2025-10-27T12:08:52.349226,ride_requested,fake_user_19,driver_110,ride_036ddad9,35.72618941783111,51.42339997836995,35.72217081144345,51.42459124958111,52449.15923943443,4.109815503984162,15.17285107668043,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.28
191f1ba7-e08a-4566-8308-33fd96fa70fd,2025-10-27T12:11:52.349226,ride_completed,user_53,fake_driver_ad7d,ride_33ab9bf7,35.74566373013213,51.40099604419563,35.74605853654153,51.399341291513494,28101.681873608934,0.5405793057465105,4.323265496751451,cash,,android_11,192.168.1.220
d65a4c4a-c3d3-41d4-85ef-94af4f61b3d5,2025-10-27T12:13:52.349226,ride_completed,fake_user_14,driver_126,ride_aeec73c2,35.7083535661816,51.41936446706616,35.75286879648601,51.438274541215485,75396.48476819304,3.272405751894597,18.769883208876088,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.4
0a9419c6-2dc9-485f-8eb9-713b3db7ea72,2025-10-27T12:18:52.349226,ride_completed,fake_user_4,driver_118,ride_73ff50e6,35.718706535554645,51.409192301948096,35.729267038878326,51.4216183053273,67068.78228877178,2.9332196262147265,19.43467850784243,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.175
cda38c7b-bc2e-4727-a096-16666258330e,2025-10-27T12:18:52.349226,ride_completed,user_55,fake_driver_ad7d,ride_274d8b66,35.739751428597216,51.390079016477145,35.74079446034168,51.39040948145211,25005.88088787728,0.9124435194398066,3.296013776350347,cash,,android_11,192.168.1.84
c7bbcc9c-59ba-4184-89b7-3f6c57e5221d,2025-10-27T12:23:52.349226,ride_completed,fake_user_2,driver_128,ride_72ac9081,35.71374759464779,51.425409202411636,35.73251244076102,51.410621937639036,54043.60250953007,3.1162590128440404,12.371444139688453,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.99
397230ad-4afc-40d8-8e5a-da500ac256e2,2025-10-27T12:25:52.349226,ride_completed,user_20,fake_driver_ad7d,ride_7a0af0fe,35.74833510235988,51.39798461784445,35.74752570740353,51.39789920348999,20977.677641448725,0.6541535254210723,5.474087814845669,cash,,android_11,192.168.1.215
77ae7912-ad12-4800-814b-945fe39bb72b,2025-10-27T12:28:52.349226,ride_completed,fake_user_15,driver_141,ride_36c81334,35.72189713617502,51.423904945077034,35.739731713389375,51.43767706146337,72483.19963090491,2.1662126877162002,17.845759602465456,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.171
bf2402e7-b2b6-4df4-aa60-566c5aa8d10c,2025-10-27T12:32:52.349226,ride_completed,user_38,fake_driver_ad7d,ride_cae63341,35.752488053307104,51.40065459348695,35.75296934156728,51.401882153908886,28823.25980397363,1.1021147539880618,5.291541608360173,cash,,android_11,192.168.1.136
ebc0b467-c214-4b12-9e30-f5ac722127f3,2025-10-27T12:33:52.349226,ride_completed,fake_user_3,driver_135,ride_56ff5e04,35.71195194549802,51.40711985316077,35.73496621511068,51.4285428890672,93420.71265631226,4.055546352437634,14.326089816210628,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.144
da495466-86f0-459f-81a9-615da29ef82f,2025-10-27T12:38:52.349226,ride_requested,fake_user_15,driver_195,ride_35d2469c,35.70731419750189,51.42093217961332,35.72962878852123,51.413915806245726,58500.40437668036,4.452332473986401,19.93660889915497,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.38
32204263-5db6-4243-a396-c416b2869d8b,2025-10-27T12:39:52.349226,ride_completed,user_34,fake_driver_ad7d,ride_9e9d5c0f,35.749845376024645,51.4022190670182,35.74997057793263,51.40162439404944,25536.004018327214,1.0074728073738681,4.09296871477653,cash,,android_11,192.168.1.86
0495b19a-60ce-44d6-b52f-9bdbe00dc6ee,2025-10-27T12:43:52.349226,ride_requested,fake_user_3,driver_183,ride_c700b873,35.721908616110035,51.41791887566146,35.73359006523416,51.42062822624339,98868.17511331469,2.7641216209846573,16.195266485995333,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.145
b0e7d594-34f5-47e9-8dee-b2017770acf0,2025-10-27T12:46:52.349226,ride_completed,user_17,fake_driver_ad7d,ride_86ed3584,35.754853333287215,51.403853625872436,35.75442812673824,51.40480160249092,22619.276263177922,1.2562509186911757,5.012342481644758,cash,,android_11,192.168.1.166
fb288870-429a-4047-9384-bb7ffa3f6d87,2025-10-27T12:48:52.349226,ride_completed,fake_user_3,driver_102,ride_665f4176,35.72979581269204,51.40270621384274,35.74742638525408,51.43852949080612,95971.24730869941,3.251039729289467,14.999518226644103,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.222
9780a36a-2227-42ff-8cf2-8054f9123d8e,2025-10-27T12:53:52.349226,ride_completed,user_32,fake_driver_ad7d,ride_9ca0af3f,35.75204891734412,51.39587943164434,35.750983000407,51.39444895590954,20613.488775419046,1.2024348268790197,6.323156918910032,cash,,android_11,192.168.1.166
21501e9c-280b-4b40-a91e-1bc095a8f092,2025-10-27T12:53:52.349226,ride_completed,fake_user_16,driver_106,ride_33aad0e4,35.725461041605875,51.42269861350617,35.7138614305011,51.424437848863896,97459.99175462329,2.4436430373219666,13.902394236841126,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.36
7252bfaa-ebd4-43db-936e-a3ed0575e74b,2025-10-27T12:58:52.349226,ride_completed,fake_user_3,driver_161,ride_04006a5f,35.725951408597055,51.42193158102883,35.715750955970655,51.4283557170722,94924.05117592974,3.8809347896705892,18.39464549453367,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.225
9e89ea5d-b8ae-422d-a884-273850292ea2,2025-10-27T13:00:52.349226,ride_completed,user_93,fake_driver_ad7d,ride_626f4488,35.74275867615504,51.39891083347636,35.74294525798277,51.39830641262344,25120.41016750303,1.1528755399190025,6.397500715018008,cash,,android_11,192.168.1.45
6e967287-b891-4a68-b4ea-36924540464b,2025-10-27T13:03:52.349226,ride_completed,fake_user_11,driver_135,ride_41674c9c,35.70933583891239,51.4282089567494,35.730600127849954,51.41854862971601,84661.00967966052,2.323693116795795,11.134110367134051,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.47
15b12c18-b0c6-4f43-b635-31d809843609,2025-10-27T13:07:52.349226,ride_completed,user_10,fake_driver_ad7d,ride_d9613bfc,35.75269478480075,51.39277422808977,35.75104201121179,51.392267679108066,23659.771404961048,1.344437745596954,6.690666664239046,cash,,android_11,192.168.1.148
41efeb7c-85a0-40c8-b482-f9dd6b8c72f1,2025-10-27T13:08:52.349226,ride_completed,fake_user_13,driver_188,ride_06111c75,35.71952610559252,51.41776446774812,35.73754439383346,51.43591216277517,84894.54408262516,2.368451835599983,17.810831352753688,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.202
2b46ac6a-f6fa-4465-b4d2-4c9df07ad432,2025-10-27T13:13:52.349226,ride_completed,fake_user_7,driver_142,ride_1163049b,35.709197678294174,51.414270573718696,35.72872905398281,51.448861202739515,66796.01394762355,4.61815758081409,13.689689564913238,credit_card,SNAPP_FAKE_PROMO,android_11,192.168.1.39
f694f496-8589-4595-ad99-4556b11275ab,2025-10-27T13:14:52.349226,ride_completed,user_83,fake_driver_ad7d,ride_d091ce81,35.76566582777314,51.397491059519346,35.76586786735869,51.39817880760217,25508.6872991785,0.9354627024903868,6.227417170746444,cash,,android_11,192.168.1.123
32f1a2ba-0b6a-4e83-a596-f13059d4d1ca,2025-10-27T13:18:52.349226,ride_requested,fake_user_7,driver_160,ride_69cafcef,35.71286002944738,51.4171664353327,35.747563029272534,51.414053426642404,55788.283107345764,4.289003175302115,11.765364784544918,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.172
84fde3bc-51f0-40a4-8532-acd8d2bad501,2025-10-27T13:21:52.349226,ride_completed,user_92,fake_driver_ad7d,ride_e0097688,35.75352871297614,51.40440937108139,35.75073223225652,51.40435988847722,26901.635839540275,1.328120136000053,5.066503891049599,cash,,android_11,192.168.1.221
b397113f-0563-4bc1-82bb-81a9c12ef07b,2025-10-27T13:23:52.349226,ride_requested,fake_user_1,driver_155,ride_973265dd,35.73452090821482,51.41053367369329,35.72138312220367,51.42974635937521,60686.07093108326,3.0870309411435404,10.829317901358001,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.213
3b5a0a11-bcb5-4f35-a37a-70cf9394d856,2025-10-27T13:28:52.349226,ride_completed,user_54,fake_driver_ad7d,ride_65ce9c9c,35.74998733680759,51.40526782191503,35.75069690515124,51.40711211026586,22493.679621713367,0.92920135476986,3.1936125146671075,cash,,android_11,192.168.1.219
3f4a5913-d068-46a6-b07b-a049586d34b6,2025-10-27T13:28:52.349226,ride_completed,fake_user_14,driver_140,ride_7ebc0ad3,35.7183724866284,51.408943037938755,35.729650811362234,51.43189169675175,97548.31285758865,4.6500949644838485,16.0189190172733,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.188
7a0f76ad-e79c-4c35-a3fa-3e765b9c6bcf,2025-10-27T13:33:52.349226,ride_completed,fake_user_4,driver_108,ride_2c3bcecd,35.71964665010903,51.4173064675826,35.740620503929684,51.41854066715878,95915.37109728066,2.2480422465008276,16.837512832590637,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.202
64219a10-afe5-486e-a3cc-bbc248d781ed,2025-10-27T13:35:52.349226,ride_completed,user_88,fake_driver_ad7d,ride_196ea3a5,35.750093575612944,51.39656984826783,35.751033410662146,51.39533772647497,26506.426122174747,0.7002691594577977,3.7033577931039545,cash,,android_11,192.168.1.170
b65f4ec2-4738-49bf-b1da-da24bf6f738e,2025-10-27T13:38:52.349226,ride_completed,fake_user_4,driver_178,ride_1cbf5e45,35.71084908953433,51.41483693139864,35.71202814478215,51.43665117316468,92146.45855665024,3.3833788680908983,12.618919838965665,cash,SNAPP_FAKE_PROMO,android_11,192.168.1.106
